RUN	performance.BasicScript	basicscript	1614651984140	 	3.3.1
REQUEST	10		request_2	1614652001888	1614652002112	OK	 
USER	Friendly and CLosed Scenario	10	END	1614651986234	1614652002112
REQUEST	99		request_2	1614652001897	1614652002113	OK	 
USER	Friendly and CLosed Scenario	99	END	1614651986297	1614652002114
REQUEST	84		request_2	1614652001886	1614652002115	OK	 
USER	Friendly and CLosed Scenario	84	END	1614651986293	1614652002116
REQUEST	16		request_2	1614652001935	1614652002115	OK	 
REQUEST	113		request_2	1614652001876	1614652002116	OK	 
REQUEST	51		request_2	1614652001899	1614652002116	OK	 
USER	Friendly and CLosed Scenario	51	END	1614651986284	1614652002117
REQUEST	93		request_2	1614652001888	1614652002116	OK	 
USER	Not Friendly and Open Scenario	113	END	1614651988232	1614652002117
REQUEST	105		request_2	1614652001887	1614652002117	OK	 
USER	Not Friendly and Open Scenario	105	END	1614651986298	1614652002117
USER	Friendly and CLosed Scenario	16	END	1614651986275	1614652002117
USER	Friendly and CLosed Scenario	93	END	1614651986295	1614652002117
REQUEST	67		request_2	1614652001899	1614652002117	OK	 
REQUEST	37		request_2	1614652001873	1614652002118	OK	 
REQUEST	89		request_2	1614652001877	1614652002118	OK	 
USER	Friendly and CLosed Scenario	89	END	1614651986294	1614652002118
USER	Friendly and CLosed Scenario	67	END	1614651986287	1614652002118
USER	Friendly and CLosed Scenario	37	END	1614651986280	1614652002119
REQUEST	22		request_2	1614652001897	1614652002119	OK	 
REQUEST	31		request_2	1614652001934	1614652002119	OK	 
REQUEST	66		request_2	1614652001877	1614652002119	OK	 
USER	Friendly and CLosed Scenario	66	END	1614651986287	1614652002119
REQUEST	114		request_2	1614652001885	1614652002120	OK	 
REQUEST	64		request_2	1614652001935	1614652002121	OK	 
USER	Friendly and CLosed Scenario	64	END	1614651986287	1614652002122
USER	Friendly and CLosed Scenario	31	END	1614651986279	1614652002123
REQUEST	11		request_2	1614652001904	1614652002123	OK	 
REQUEST	8		request_2	1614652001932	1614652002123	OK	 
USER	Friendly and CLosed Scenario	11	END	1614651986235	1614652002124
USER	Friendly and CLosed Scenario	8	END	1614651986234	1614652002124
USER	Not Friendly and Open Scenario	114	END	1614651989221	1614652002125
USER	Friendly and CLosed Scenario	22	END	1614651986278	1614652002125
REQUEST	74		request_2	1614652001886	1614652002125	OK	 
REQUEST	70		request_2	1614652001898	1614652002125	OK	 
USER	Friendly and CLosed Scenario	70	END	1614651986288	1614652002125
USER	Friendly and CLosed Scenario	74	END	1614651986289	1614652002125
REQUEST	82		request_2	1614652001889	1614652002126	OK	 
REQUEST	3		request_2	1614652001933	1614652002126	OK	 
USER	Friendly and CLosed Scenario	82	END	1614651986292	1614652002126
USER	Friendly and CLosed Scenario	3	END	1614651986231	1614652002126
REQUEST	7		request_2	1614652001904	1614652002130	OK	 
USER	Friendly and CLosed Scenario	7	END	1614651986233	1614652002131
REQUEST	100		request_2	1614652001935	1614652002131	OK	 
REQUEST	53		request_2	1614652001886	1614652002131	OK	 
USER	Friendly and CLosed Scenario	53	END	1614651986284	1614652002131
USER	Friendly and CLosed Scenario	100	END	1614651986297	1614652002131
REQUEST	75		request_2	1614652001933	1614652002132	OK	 
REQUEST	63		request_2	1614652001934	1614652002132	OK	 
REQUEST	101		request_2	1614652001883	1614652002132	OK	 
USER	Not Friendly and Open Scenario	101	END	1614651986297	1614652002132
USER	Friendly and CLosed Scenario	75	END	1614651986290	1614652002132
REQUEST	76		request_2	1614652001896	1614652002133	OK	 
REQUEST	42		request_2	1614652001894	1614652002133	OK	 
USER	Friendly and CLosed Scenario	42	END	1614651986282	1614652002133
USER	Friendly and CLosed Scenario	76	END	1614651986290	1614652002133
USER	Friendly and CLosed Scenario	63	END	1614651986287	1614652002133
REQUEST	46		request_2	1614652001920	1614652002127	OK	 
USER	Friendly and CLosed Scenario	46	END	1614651986282	1614652002134
REQUEST	110		request_2	1614652001896	1614652002134	OK	 
USER	Not Friendly and Open Scenario	110	END	1614651986300	1614652002135
REQUEST	62		request_2	1614652001894	1614652002135	OK	 
REQUEST	28		request_2	1614652001934	1614652002138	OK	 
USER	Friendly and CLosed Scenario	28	END	1614651986279	1614652002139
REQUEST	32		request_2	1614652001935	1614652002140	OK	 
REQUEST	36		request_2	1614652001934	1614652002140	OK	 
USER	Friendly and CLosed Scenario	36	END	1614651986280	1614652002140
USER	Friendly and CLosed Scenario	32	END	1614651986280	1614652002142
REQUEST	116		request_2	1614652001934	1614652002141	OK	 
REQUEST	112		request_2	1614652001939	1614652002142	OK	 
USER	Not Friendly and Open Scenario	116	END	1614651991221	1614652002142
USER	Friendly and CLosed Scenario	62	END	1614651986286	1614652002143
USER	Not Friendly and Open Scenario	112	END	1614651987231	1614652002144
REQUEST	92		request_2	1614652001934	1614652002145	OK	 
REQUEST	2		request_2	1614652001927	1614652002145	OK	 
USER	Friendly and CLosed Scenario	2	END	1614651986231	1614652002145
USER	Friendly and CLosed Scenario	92	END	1614651986295	1614652002146
REQUEST	94		request_2	1614652001895	1614652002147	OK	 
USER	Friendly and CLosed Scenario	94	END	1614651986295	1614652002148
REQUEST	150		request_1	1614652002021	1614652002148	OK	 
REQUEST	30		request_2	1614652001892	1614652002149	OK	 
USER	Friendly and CLosed Scenario	30	END	1614651986279	1614652002150
USER	Not Friendly and Open Scenario	151	START	1614652002222	1614652002222
REQUEST	151		request_1	1614652002223	1614652002238	OK	 
REQUEST	117		request_2	1614652002252	1614652002264	OK	 
USER	Not Friendly and Open Scenario	117	END	1614651992221	1614652002266
USER	Not Friendly and Open Scenario	152	START	1614652002421	1614652002421
REQUEST	152		request_1	1614652002423	1614652002438	OK	 
USER	Not Friendly and Open Scenario	153	START	1614652002621	1614652002621
REQUEST	153		request_1	1614652002623	1614652002637	OK	 
USER	Not Friendly and Open Scenario	154	START	1614652002822	1614652002822
REQUEST	154		request_1	1614652002823	1614652002835	OK	 
USER	Not Friendly and Open Scenario	155	START	1614652003021	1614652003021
REQUEST	155		request_1	1614652003022	1614652003030	OK	 
USER	Not Friendly and Open Scenario	156	START	1614652003222	1614652003222
REQUEST	156		request_1	1614652003223	1614652003236	OK	 
REQUEST	118		request_2	1614652003252	1614652003262	OK	 
USER	Not Friendly and Open Scenario	118	END	1614651993222	1614652003266
USER	Not Friendly and Open Scenario	157	START	1614652003421	1614652003421
REQUEST	157		request_1	1614652003422	1614652003436	OK	 
USER	Not Friendly and Open Scenario	158	START	1614652003622	1614652003622
REQUEST	158		request_1	1614652003623	1614652003636	OK	 
USER	Not Friendly and Open Scenario	159	START	1614652003822	1614652003822
REQUEST	159		request_1	1614652003823	1614652003835	OK	 
USER	Not Friendly and Open Scenario	160	START	1614652004022	1614652004022
REQUEST	160		request_1	1614652004024	1614652004036	OK	 
USER	Not Friendly and Open Scenario	161	START	1614652004222	1614652004222
REQUEST	161		request_1	1614652004223	1614652004235	OK	 
REQUEST	119		request_2	1614652004262	1614652004271	OK	 
USER	Not Friendly and Open Scenario	119	END	1614651994221	1614652004273
USER	Not Friendly and Open Scenario	162	START	1614652004421	1614652004421
REQUEST	162		request_1	1614652004422	1614652004433	OK	 
USER	Not Friendly and Open Scenario	163	START	1614652004622	1614652004622
REQUEST	163		request_1	1614652004623	1614652004634	OK	 
USER	Not Friendly and Open Scenario	164	START	1614652004821	1614652004821
REQUEST	164		request_1	1614652004823	1614652004836	OK	 
USER	Not Friendly and Open Scenario	165	START	1614652005021	1614652005021
REQUEST	165		request_1	1614652005023	1614652005035	OK	 
USER	Not Friendly and Open Scenario	166	START	1614652005221	1614652005221
REQUEST	166		request_1	1614652005221	1614652005226	OK	 
REQUEST	120		request_2	1614652005252	1614652005261	OK	 
USER	Not Friendly and Open Scenario	120	END	1614651995221	1614652005262
USER	Not Friendly and Open Scenario	167	START	1614652005421	1614652005421
REQUEST	167		request_1	1614652005422	1614652005433	OK	 
USER	Not Friendly and Open Scenario	168	START	1614652005622	1614652005622
REQUEST	168		request_1	1614652005623	1614652005633	OK	 
USER	Not Friendly and Open Scenario	169	START	1614652005821	1614652005821
REQUEST	169		request_1	1614652005822	1614652005835	OK	 
USER	Not Friendly and Open Scenario	170	START	1614652006021	1614652006021
REQUEST	170		request_1	1614652006022	1614652006036	OK	 
USER	Not Friendly and Open Scenario	171	START	1614652006222	1614652006222
REQUEST	171		request_1	1614652006223	1614652006262	OK	 
REQUEST	121		request_2	1614652006264	1614652006278	OK	 
USER	Not Friendly and Open Scenario	121	END	1614651996222	1614652006280
USER	Not Friendly and Open Scenario	172	START	1614652006421	1614652006421
REQUEST	172		request_1	1614652006422	1614652006453	OK	 
REQUEST	122		request_2	1614652006453	1614652006472	OK	 
USER	Not Friendly and Open Scenario	122	END	1614651996422	1614652006474
USER	Not Friendly and Open Scenario	173	START	1614652006621	1614652006621
REQUEST	173		request_1	1614652006622	1614652006631	OK	 
REQUEST	123		request_2	1614652006642	1614652006649	OK	 
USER	Not Friendly and Open Scenario	123	END	1614651996621	1614652006650
USER	Not Friendly and Open Scenario	174	START	1614652006822	1614652006822
REQUEST	174		request_1	1614652006823	1614652006836	OK	 
REQUEST	124		request_2	1614652006862	1614652006870	OK	 
USER	Not Friendly and Open Scenario	124	END	1614651996822	1614652006871
USER	Not Friendly and Open Scenario	175	START	1614652007021	1614652007021
REQUEST	175		request_1	1614652007022	1614652007034	OK	 
REQUEST	125		request_2	1614652007052	1614652007060	OK	 
USER	Not Friendly and Open Scenario	125	END	1614651997021	1614652007061
USER	Not Friendly and Open Scenario	176	START	1614652007222	1614652007222
REQUEST	176		request_1	1614652007223	1614652007234	OK	 
REQUEST	126		request_2	1614652007252	1614652007261	OK	 
USER	Not Friendly and Open Scenario	126	END	1614651997221	1614652007262
USER	Not Friendly and Open Scenario	177	START	1614652007351	1614652007351
REQUEST	177		request_1	1614652007352	1614652007362	OK	 
REQUEST	127		request_2	1614652007462	1614652007470	OK	 
USER	Not Friendly and Open Scenario	127	END	1614651997422	1614652007472
USER	Not Friendly and Open Scenario	178	START	1614652007472	1614652007472
REQUEST	178		request_1	1614652007473	1614652007484	OK	 
USER	Not Friendly and Open Scenario	179	START	1614652007602	1614652007602
REQUEST	179		request_1	1614652007602	1614652007612	OK	 
REQUEST	128		request_2	1614652007652	1614652007660	OK	 
USER	Not Friendly and Open Scenario	128	END	1614651997621	1614652007662
USER	Not Friendly and Open Scenario	180	START	1614652007722	1614652007722
REQUEST	180		request_1	1614652007723	1614652007732	OK	 
USER	Not Friendly and Open Scenario	181	START	1614652007851	1614652007851
REQUEST	181		request_1	1614652007853	1614652007863	OK	 
REQUEST	129		request_2	1614652007862	1614652007873	OK	 
USER	Not Friendly and Open Scenario	129	END	1614651997821	1614652007875
USER	Not Friendly and Open Scenario	182	START	1614652007971	1614652007971
REQUEST	182		request_1	1614652007972	1614652007982	OK	 
REQUEST	130		request_2	1614652008062	1614652008071	OK	 
USER	Not Friendly and Open Scenario	130	END	1614651998022	1614652008073
USER	Not Friendly and Open Scenario	183	START	1614652008101	1614652008101
REQUEST	183		request_1	1614652008102	1614652008112	OK	 
USER	Not Friendly and Open Scenario	184	START	1614652008221	1614652008221
REQUEST	184		request_1	1614652008222	1614652008233	OK	 
REQUEST	131		request_2	1614652008262	1614652008272	OK	 
USER	Not Friendly and Open Scenario	131	END	1614651998221	1614652008273
USER	Not Friendly and Open Scenario	185	START	1614652008342	1614652008342
REQUEST	185		request_1	1614652008343	1614652008353	OK	 
REQUEST	132		request_2	1614652008462	1614652008465	OK	 
USER	Not Friendly and Open Scenario	132	END	1614651998421	1614652008465
USER	Not Friendly and Open Scenario	186	START	1614652008471	1614652008471
REQUEST	186		request_1	1614652008471	1614652008475	OK	 
USER	Not Friendly and Open Scenario	187	START	1614652008592	1614652008592
REQUEST	187		request_1	1614652008593	1614652008605	OK	 
REQUEST	133		request_2	1614652008661	1614652008670	OK	 
USER	Not Friendly and Open Scenario	133	END	1614651998621	1614652008671
USER	Not Friendly and Open Scenario	188	START	1614652008721	1614652008721
REQUEST	188		request_1	1614652008722	1614652008732	OK	 
USER	Not Friendly and Open Scenario	189	START	1614652008841	1614652008841
REQUEST	189		request_1	1614652008842	1614652008856	OK	 
REQUEST	134		request_2	1614652008852	1614652008861	OK	 
USER	Not Friendly and Open Scenario	134	END	1614651998821	1614652008863
USER	Not Friendly and Open Scenario	190	START	1614652008971	1614652008971
REQUEST	190		request_1	1614652008972	1614652008985	OK	 
REQUEST	135		request_2	1614652009062	1614652009071	OK	 
USER	Not Friendly and Open Scenario	135	END	1614651999021	1614652009073
USER	Not Friendly and Open Scenario	191	START	1614652009092	1614652009092
REQUEST	191		request_1	1614652009093	1614652009105	OK	 
USER	Not Friendly and Open Scenario	192	START	1614652009222	1614652009222
REQUEST	192		request_1	1614652009223	1614652009235	OK	 
REQUEST	136		request_2	1614652009252	1614652009261	OK	 
USER	Not Friendly and Open Scenario	136	END	1614651999221	1614652009263
USER	Not Friendly and Open Scenario	193	START	1614652009312	1614652009312
REQUEST	193		request_1	1614652009313	1614652009323	OK	 
USER	Not Friendly and Open Scenario	194	START	1614652009402	1614652009402
REQUEST	194		request_1	1614652009403	1614652009416	OK	 
REQUEST	137		request_2	1614652009452	1614652009460	OK	 
USER	Not Friendly and Open Scenario	137	END	1614651999422	1614652009462
USER	Not Friendly and Open Scenario	195	START	1614652009491	1614652009491
REQUEST	195		request_1	1614652009492	1614652009503	OK	 
USER	Not Friendly and Open Scenario	196	START	1614652009581	1614652009581
REQUEST	196		request_1	1614652009582	1614652009585	OK	 
REQUEST	138		request_2	1614652009652	1614652009660	OK	 
USER	Not Friendly and Open Scenario	138	END	1614651999621	1614652009661
USER	Not Friendly and Open Scenario	197	START	1614652009671	1614652009671
REQUEST	197		request_1	1614652009672	1614652009682	OK	 
USER	Not Friendly and Open Scenario	198	START	1614652009771	1614652009771
REQUEST	198		request_1	1614652009772	1614652009781	OK	 
REQUEST	139		request_2	1614652009841	1614652009850	OK	 
USER	Not Friendly and Open Scenario	139	END	1614651999821	1614652009852
USER	Not Friendly and Open Scenario	199	START	1614652009861	1614652009861
REQUEST	199		request_1	1614652009862	1614652009871	OK	 
USER	Not Friendly and Open Scenario	200	START	1614652009952	1614652009952
REQUEST	200		request_1	1614652009953	1614652009961	OK	 
USER	Not Friendly and Open Scenario	201	START	1614652010041	1614652010041
REQUEST	201		request_1	1614652010043	1614652010052	OK	 
REQUEST	140		request_2	1614652010053	1614652010062	OK	 
USER	Not Friendly and Open Scenario	140	END	1614652000022	1614652010063
USER	Not Friendly and Open Scenario	202	START	1614652010131	1614652010131
REQUEST	202		request_1	1614652010133	1614652010143	OK	 
USER	Not Friendly and Open Scenario	203	START	1614652010222	1614652010222
REQUEST	203		request_1	1614652010223	1614652010231	OK	 
REQUEST	141		request_2	1614652010252	1614652010260	OK	 
USER	Not Friendly and Open Scenario	141	END	1614652000221	1614652010262
USER	Not Friendly and Open Scenario	204	START	1614652010311	1614652010311
REQUEST	204		request_1	1614652010312	1614652010321	OK	 
USER	Not Friendly and Open Scenario	205	START	1614652010401	1614652010401
REQUEST	205		request_1	1614652010402	1614652010408	OK	 
REQUEST	142		request_2	1614652010451	1614652010455	OK	 
USER	Not Friendly and Open Scenario	142	END	1614652000421	1614652010456
USER	Not Friendly and Open Scenario	206	START	1614652010491	1614652010491
REQUEST	206		request_1	1614652010492	1614652010501	OK	 
USER	Not Friendly and Open Scenario	207	START	1614652010581	1614652010581
REQUEST	207		request_1	1614652010582	1614652010589	OK	 
REQUEST	143		request_2	1614652010651	1614652010654	OK	 
USER	Not Friendly and Open Scenario	143	END	1614652000622	1614652010654
USER	Not Friendly and Open Scenario	208	START	1614652010672	1614652010672
REQUEST	208		request_1	1614652010672	1614652010683	OK	 
USER	Not Friendly and Open Scenario	209	START	1614652010772	1614652010772
REQUEST	209		request_1	1614652010772	1614652010780	OK	 
REQUEST	144		request_2	1614652010841	1614652010849	OK	 
USER	Not Friendly and Open Scenario	144	END	1614652000821	1614652010850
USER	Not Friendly and Open Scenario	210	START	1614652010861	1614652010861
REQUEST	210		request_1	1614652010862	1614652010872	OK	 
USER	Not Friendly and Open Scenario	211	START	1614652010951	1614652010951
REQUEST	211		request_1	1614652010952	1614652010961	OK	 
USER	Not Friendly and Open Scenario	212	START	1614652011042	1614652011042
REQUEST	212		request_1	1614652011043	1614652011053	OK	 
REQUEST	145		request_2	1614652011052	1614652011061	OK	 
USER	Not Friendly and Open Scenario	145	END	1614652001021	1614652011062
USER	Not Friendly and Open Scenario	213	START	1614652011131	1614652011131
REQUEST	213		request_1	1614652011132	1614652011142	OK	 
USER	Not Friendly and Open Scenario	214	START	1614652011221	1614652011221
REQUEST	214		request_1	1614652011222	1614652011233	OK	 
REQUEST	146		request_2	1614652011252	1614652011258	OK	 
USER	Not Friendly and Open Scenario	146	END	1614652001222	1614652011259
USER	Not Friendly and Open Scenario	215	START	1614652011291	1614652011291
REQUEST	215		request_1	1614652011292	1614652011301	OK	 
USER	Not Friendly and Open Scenario	216	START	1614652011361	1614652011361
REQUEST	216		request_1	1614652011362	1614652011371	OK	 
USER	Not Friendly and Open Scenario	217	START	1614652011431	1614652011431
REQUEST	217		request_1	1614652011432	1614652011440	OK	 
REQUEST	147		request_2	1614652011451	1614652011458	OK	 
USER	Not Friendly and Open Scenario	147	END	1614652001422	1614652011459
USER	Not Friendly and Open Scenario	218	START	1614652011501	1614652011501
REQUEST	218		request_1	1614652011502	1614652011511	OK	 
USER	Not Friendly and Open Scenario	219	START	1614652011581	1614652011581
REQUEST	219		request_1	1614652011582	1614652011591	OK	 
USER	Not Friendly and Open Scenario	220	START	1614652011651	1614652011651
REQUEST	148		request_2	1614652011652	1614652011656	OK	 
USER	Not Friendly and Open Scenario	148	END	1614652001621	1614652011656
REQUEST	220		request_1	1614652011652	1614652011658	OK	 
USER	Not Friendly and Open Scenario	221	START	1614652011721	1614652011721
REQUEST	221		request_1	1614652011722	1614652011725	OK	 
USER	Not Friendly and Open Scenario	222	START	1614652011791	1614652011791
REQUEST	222		request_1	1614652011792	1614652011800	OK	 
USER	Not Friendly and Open Scenario	223	START	1614652011862	1614652011862
REQUEST	223		request_1	1614652011863	1614652011871	OK	 
USER	Not Friendly and Open Scenario	224	START	1614652011931	1614652011931
REQUEST	224		request_1	1614652011932	1614652011942	OK	 
REQUEST	149		request_2	1614652011951	1614652011958	OK	 
USER	Not Friendly and Open Scenario	149	END	1614652001825	1614652011959
USER	Not Friendly and Open Scenario	225	START	1614652012001	1614652012001
REQUEST	225		request_1	1614652012002	1614652012011	OK	 
USER	Not Friendly and Open Scenario	226	START	1614652012081	1614652012081
REQUEST	226		request_1	1614652012082	1614652012090	OK	 
USER	Not Friendly and Open Scenario	227	START	1614652012151	1614652012151
REQUEST	227		request_1	1614652012152	1614652012163	OK	 
REQUEST	150		request_2	1614652012162	1614652012170	OK	 
USER	Not Friendly and Open Scenario	150	END	1614652002021	1614652012171
USER	Not Friendly and Open Scenario	228	START	1614652012221	1614652012221
REQUEST	228		request_1	1614652012222	1614652012231	OK	 
REQUEST	151		request_2	1614652012252	1614652012259	OK	 
USER	Not Friendly and Open Scenario	151	END	1614652002222	1614652012260
USER	Not Friendly and Open Scenario	229	START	1614652012294	1614652012294
REQUEST	229		request_1	1614652012295	1614652012306	OK	 
USER	Not Friendly and Open Scenario	230	START	1614652012361	1614652012361
REQUEST	230		request_1	1614652012362	1614652012374	OK	 
USER	Not Friendly and Open Scenario	231	START	1614652012431	1614652012431
REQUEST	231		request_1	1614652012433	1614652012444	OK	 
REQUEST	152		request_2	1614652012451	1614652012460	OK	 
USER	Not Friendly and Open Scenario	152	END	1614652002421	1614652012461
USER	Not Friendly and Open Scenario	232	START	1614652012501	1614652012501
REQUEST	232		request_1	1614652012502	1614652012515	OK	 
USER	Not Friendly and Open Scenario	233	START	1614652012581	1614652012581
REQUEST	233		request_1	1614652012582	1614652012588	OK	 
USER	Not Friendly and Open Scenario	234	START	1614652012651	1614652012651
REQUEST	153		request_2	1614652012651	1614652012664	OK	 
REQUEST	234		request_1	1614652012652	1614652012664	OK	 
USER	Not Friendly and Open Scenario	153	END	1614652002621	1614652012666
USER	Not Friendly and Open Scenario	235	START	1614652012721	1614652012721
REQUEST	235		request_1	1614652012722	1614652012744	OK	 
USER	Not Friendly and Open Scenario	236	START	1614652012791	1614652012791
REQUEST	236		request_1	1614652012792	1614652012803	OK	 
REQUEST	154		request_2	1614652012851	1614652012859	OK	 
USER	Not Friendly and Open Scenario	154	END	1614652002822	1614652012861
USER	Not Friendly and Open Scenario	237	START	1614652012861	1614652012861
REQUEST	237		request_1	1614652012862	1614652012873	OK	 
USER	Not Friendly and Open Scenario	238	START	1614652012932	1614652012932
REQUEST	238		request_1	1614652012933	1614652012949	OK	 
USER	Not Friendly and Open Scenario	239	START	1614652013002	1614652013002
REQUEST	239		request_1	1614652013002	1614652013010	OK	 
REQUEST	155		request_2	1614652013042	1614652013055	OK	 
USER	Not Friendly and Open Scenario	155	END	1614652003021	1614652013058
USER	Not Friendly and Open Scenario	240	START	1614652013082	1614652013082
REQUEST	240		request_1	1614652013082	1614652013094	OK	 
USER	Not Friendly and Open Scenario	241	START	1614652013151	1614652013151
REQUEST	241		request_1	1614652013152	1614652013157	OK	 
USER	Not Friendly and Open Scenario	242	START	1614652013221	1614652013221
REQUEST	242		request_1	1614652013222	1614652013231	OK	 
REQUEST	156		request_2	1614652013252	1614652013259	OK	 
USER	Not Friendly and Open Scenario	156	END	1614652003222	1614652013260
USER	Not Friendly and Open Scenario	243	START	1614652013281	1614652013281
REQUEST	243		request_1	1614652013282	1614652013293	OK	 
USER	Not Friendly and Open Scenario	244	START	1614652013341	1614652013341
REQUEST	244		request_1	1614652013342	1614652013353	OK	 
USER	Not Friendly and Open Scenario	245	START	1614652013401	1614652013401
REQUEST	245		request_1	1614652013402	1614652013409	OK	 
REQUEST	157		request_2	1614652013452	1614652013461	OK	 
USER	Not Friendly and Open Scenario	157	END	1614652003421	1614652013463
USER	Not Friendly and Open Scenario	246	START	1614652013462	1614652013462
REQUEST	246		request_1	1614652013465	1614652013476	OK	 
USER	Not Friendly and Open Scenario	247	START	1614652013511	1614652013511
REQUEST	247		request_1	1614652013512	1614652013522	OK	 
USER	Not Friendly and Open Scenario	248	START	1614652013571	1614652013571
REQUEST	248		request_1	1614652013571	1614652013574	OK	 
USER	Not Friendly and Open Scenario	249	START	1614652013631	1614652013631
REQUEST	249		request_1	1614652013632	1614652013641	OK	 
REQUEST	158		request_2	1614652013652	1614652013659	OK	 
USER	Not Friendly and Open Scenario	158	END	1614652003622	1614652013660
USER	Not Friendly and Open Scenario	250	START	1614652013691	1614652013691
REQUEST	250		request_1	1614652013692	1614652013700	OK	 
USER	Not Friendly and Open Scenario	251	START	1614652013751	1614652013751
REQUEST	251		request_1	1614652013752	1614652013761	OK	 
USER	Not Friendly and Open Scenario	252	START	1614652013811	1614652013811
REQUEST	252		request_1	1614652013812	1614652013822	OK	 
REQUEST	159		request_2	1614652013852	1614652013860	OK	 
USER	Not Friendly and Open Scenario	159	END	1614652003822	1614652013862
USER	Not Friendly and Open Scenario	253	START	1614652013871	1614652013871
REQUEST	253		request_1	1614652013872	1614652013880	OK	 
USER	Not Friendly and Open Scenario	254	START	1614652013932	1614652013932
REQUEST	254		request_1	1614652013932	1614652013935	OK	 
USER	Not Friendly and Open Scenario	255	START	1614652013982	1614652013982
REQUEST	255		request_1	1614652013982	1614652013989	OK	 
USER	Not Friendly and Open Scenario	256	START	1614652014041	1614652014041
REQUEST	256		request_1	1614652014042	1614652014050	OK	 
REQUEST	160		request_2	1614652014052	1614652014058	OK	 
USER	Not Friendly and Open Scenario	160	END	1614652004022	1614652014059
USER	Not Friendly and Open Scenario	257	START	1614652014101	1614652014101
REQUEST	257		request_1	1614652014102	1614652014109	OK	 
USER	Not Friendly and Open Scenario	258	START	1614652014162	1614652014162
REQUEST	258		request_1	1614652014163	1614652014172	OK	 
USER	Not Friendly and Open Scenario	259	START	1614652014221	1614652014221
REQUEST	259		request_1	1614652014222	1614652014231	OK	 
REQUEST	161		request_2	1614652014252	1614652014258	OK	 
USER	Not Friendly and Open Scenario	161	END	1614652004222	1614652014259
USER	Not Friendly and Open Scenario	260	START	1614652014282	1614652014282
REQUEST	260		request_1	1614652014283	1614652014293	OK	 
USER	Not Friendly and Open Scenario	261	START	1614652014341	1614652014341
REQUEST	261		request_1	1614652014342	1614652014350	OK	 
USER	Not Friendly and Open Scenario	262	START	1614652014401	1614652014401
REQUEST	262		request_1	1614652014403	1614652014412	OK	 
REQUEST	162		request_2	1614652014452	1614652014458	OK	 
USER	Not Friendly and Open Scenario	162	END	1614652004421	1614652014459
USER	Not Friendly and Open Scenario	263	START	1614652014462	1614652014462
REQUEST	263		request_1	1614652014462	1614652014471	OK	 
USER	Not Friendly and Open Scenario	264	START	1614652014512	1614652014512
REQUEST	264		request_1	1614652014513	1614652014521	OK	 
USER	Not Friendly and Open Scenario	265	START	1614652014571	1614652014571
REQUEST	265		request_1	1614652014572	1614652014581	OK	 
USER	Not Friendly and Open Scenario	266	START	1614652014631	1614652014631
REQUEST	266		request_1	1614652014632	1614652014639	OK	 
REQUEST	163		request_2	1614652014652	1614652014657	OK	 
USER	Not Friendly and Open Scenario	163	END	1614652004622	1614652014658
USER	Not Friendly and Open Scenario	267	START	1614652014691	1614652014691
REQUEST	267		request_1	1614652014692	1614652014701	OK	 
USER	Not Friendly and Open Scenario	268	START	1614652014751	1614652014751
REQUEST	268		request_1	1614652014752	1614652014759	OK	 
USER	Not Friendly and Open Scenario	269	START	1614652014812	1614652014812
REQUEST	269		request_1	1614652014813	1614652014820	OK	 
REQUEST	164		request_2	1614652014852	1614652014858	OK	 
USER	Not Friendly and Open Scenario	164	END	1614652004821	1614652014859
USER	Not Friendly and Open Scenario	270	START	1614652014871	1614652014871
REQUEST	270		request_1	1614652014872	1614652014881	OK	 
USER	Not Friendly and Open Scenario	271	START	1614652014931	1614652014931
REQUEST	271		request_1	1614652014932	1614652014936	OK	 
USER	Not Friendly and Open Scenario	272	START	1614652014981	1614652014981
REQUEST	272		request_1	1614652014981	1614652014984	OK	 
USER	Not Friendly and Open Scenario	273	START	1614652015041	1614652015041
REQUEST	273		request_1	1614652015041	1614652015049	OK	 
REQUEST	165		request_2	1614652015051	1614652015057	OK	 
USER	Not Friendly and Open Scenario	165	END	1614652005021	1614652015058
USER	Not Friendly and Open Scenario	274	START	1614652015101	1614652015101
REQUEST	274		request_1	1614652015102	1614652015110	OK	 
USER	Not Friendly and Open Scenario	275	START	1614652015161	1614652015161
REQUEST	275		request_1	1614652015162	1614652015170	OK	 
USER	Not Friendly and Open Scenario	276	START	1614652015221	1614652015221
REQUEST	276		request_1	1614652015222	1614652015230	OK	 
REQUEST	166		request_2	1614652015242	1614652015248	OK	 
USER	Not Friendly and Open Scenario	166	END	1614652005221	1614652015249
USER	Not Friendly and Open Scenario	277	START	1614652015271	1614652015271
REQUEST	277		request_1	1614652015272	1614652015280	OK	 
USER	Not Friendly and Open Scenario	278	START	1614652015321	1614652015321
REQUEST	278		request_1	1614652015322	1614652015330	OK	 
USER	Not Friendly and Open Scenario	279	START	1614652015371	1614652015371
REQUEST	279		request_1	1614652015372	1614652015381	OK	 
USER	Not Friendly and Open Scenario	280	START	1614652015422	1614652015422
REQUEST	280		request_1	1614652015422	1614652015430	OK	 
REQUEST	167		request_2	1614652015452	1614652015458	OK	 
USER	Not Friendly and Open Scenario	167	END	1614652005421	1614652015459
USER	Not Friendly and Open Scenario	281	START	1614652015471	1614652015471
REQUEST	281		request_1	1614652015472	1614652015481	OK	 
USER	Not Friendly and Open Scenario	282	START	1614652015521	1614652015521
